,ID,Lemme,Definicija,POS,NEG
23253,ENG30-01204021-v,"ugasiti,utažiti,utoliti",zadovoljiti ( žeđ ) ,0.24429023,0.19746028
23254,ENG30-01204055-n,formalnost,poštovanje formalan pravilo ,0.19246398,0.051380657
23255,ENG30-01208597-n,"azil,pribegavanje,pribežište,sklonište,utočište",čin traženje pomoć od koji ,0.0017194038,0.0014513311
23256,ENG30-01208924-n,socijalna pomoć,koji od različit služba osmišljen da pomoći siromašan i star ljudi i da povećati skrb za deca ,4.800928e-05,1.8610572e-05
23257,ENG30-01209678-v,"ispipati,pipati",ispitati dodir ,0.14350525,0.1166637
23258,ENG30-01212115-v,pokretati miša,manipulisati miš na računar ,0.004415416,0.0022319504
23259,ENG30-01213702-n,"konzervativizam,tradicionalizam,tradicionalnost",poštovanje tradicija ( posebno u kulturan ili verski pitanje ) ,0.00037381734,0.008062549
23260,ENG30-01214171-n,"advokatura,odbrana,zauzimanje",aktivan podrška ; naročito čin zauzimanje i argumentovanje u korist koji ili šta ,6.299684e-05,5.505236e-05
23261,ENG30-01214746-n,"podrška,podsticaj,pritisak",čin iskren podrška ili podsticanje ,0.014508463,0.050741725
23262,ENG30-01215017-v,"odvaliti se,razdvojiti se",osloboditi led ,0.18069097,0.09693606
23263,ENG30-01215036-n,"podrška,pokroviteljstvo,sponzorstvo",čin sponzorisanje šta ( biti zvanično biti finansijski ) ,0.00025785205,0.00049847405
23264,ENG30-01215719-n,uveravanje,čin umirivanje ; ponovan zadobijanje čiji poverenje ,0.0080810245,0.0019231376
23265,ENG30-01216004-v,"držati,grabiti,zadržati,zgrabiti",šta čvrsto držati ,0.066221006,0.028584167
23266,ENG30-01216522-v,stegnuti,šta držati čvrsto i ne ispuštati ,0.003035042,0.0046161627
23267,ENG30-01218932-n,"deifikacija,glorifikacija,idealizacija",čin glorifikovanje ( kao pri obožavanje ) ,0.0010140786,0.00032621645
23268,ENG30-01219075-n,"glorifikacija,idealizacija,nalepšavanje,ulepšavanje",predstavljanje nešto u idealan svetlo ,0.0020270965,0.0013526868
23269,ENG30-01219551-n,"nagrada,odlikovanje,počast,podrška",čin izvršiti radi podrška ponašanje koji se odobravati ,0.00022474355,0.00016141462
23270,ENG30-01219722-n,šargarepa na štapu,"obećavati nagrada neki kao u priča o "" šargarepa na dugačak štap "" ",1.9931496e-05,1.4573756e-05
23271,ENG30-01219893-n,"ismevanje,preziranje",čin govorenje o šta s prezir ,0.0023425664,0.0015096293
23272,ENG30-01220152-n,omalovažavanje,čin izražavanje neodobravanje ( naročito sam sebe ) ,0.0027818473,0.0012589444
23273,ENG30-01220336-n,"kleveta,klevetanje,omalovažavanje",oštar napad na čiji ličnost ili dobar ime ,0.0034890121,0.0002555934
23274,ENG30-01220619-n,"atak,napad,napadaj,nasrtaj,navala",jak kritika ,0.23303998,0.14113057
23275,ENG30-01221611-n,"agresija,agresivnost,napad",ponašanje koji jesam namerno neprijateljski ,0.0492386,0.4142605
23276,ENG30-01221790-n,"iritantnost,pizma,provokacija",neprijateljski ponašanje koji uzrokovati bes ili ogorčenost ,0.0026188795,0.44660145
23277,ENG30-01222328-v,stegnuti,čvrsto zgrabiti ,0.1584811,0.16210434
23278,ENG30-01222485-v,otkopčati,oslobađanje od stisak ,0.14065784,0.064720616
23279,ENG30-01223182-v,"deformirati,deformisati,iskriviti,izobličiti,izvrnuti,izvrtati,savijati,saviti,uvrnuti,uvrtati",prevesti u spiralan oblik ,0.005238527,0.006585899
23280,ENG30-01227908-n,"ljubaznost,pristojnost",čin pokazivanje poštovanje prema drugi ,0.041938,0.013149649
23281,ENG30-01231652-v,"probadati,probosti,ubadati,ubosti,zabadati,zabosti",koristiti nož na šta ,0.020723104,0.0014229333
23282,ENG30-01233387-v,"mazati,razmazati,zamrljati",pokriti ( kakav površina ) razmazivanje ( kakav supstanca ) preko ona ,0.00021655901,6.871594e-05
23283,ENG30-01233802-n,"dostupnost/prisutnost,prisustvo,prisutnost",čin prisustvo ,0.078788534,0.070302926
23284,ENG30-01237415-n,"integracija,konsolidacija,spajanje",čin kombinovanje u integralan celina ,0.00034604003,0.0009812398
23285,ENG30-01237897-a,neuspravan,koji jesam uspravan prema sav položaj ili stav ,0.0037481592,0.12665057
23286,ENG30-01237901-v,"propuštati,propustiti",kamo ne uspeti stignuti ,0.056124512,0.23400868
23287,ENG30-01240210-n,"intervencija,posredovanje",čin intervenisanje ( kako biti se posredovati u spor ) ,8.315832e-05,0.00010464202
23288,ENG30-01240432-n,"arbitraža,medijacija,posredovanje",čin posredovanje ,0.08468541,0.094847046
23289,ENG30-01240850-n,neutralnost,neučestvovanje u spor ili rat ,0.0062164706,0.058948155
23290,ENG30-01242716-n,"nenasilni otpor,pasivni otpor",miroljubiv otpor prema vlada štrajk glad ili odbijanje saradnja ,0.002883623,0.0093595125
23291,ENG30-01243453-n,"izuzeće,izuzimanje",odbijanje čovek da se podvrgnuti ustanovljen organ ( prvobitno odbijanje rimokatolik da prisustvovati služba anglikanski crkva ) ,0.00024456857,0.005313538
23292,ENG30-01245159-n,genocid,sistematski uništavanje kakav rasan ili kulturan grupa ,0.0042127087,0.008717338
23293,ENG30-01245318-n,Holokaust,čin velik razaranje i gubitak život ,0.0017303324,0.0005626682
23294,ENG30-01249315-n,"amnestija,pomilovanje",formalan čin oslobađanje neki ,0.010829843,0.012396824
23295,ENG30-01249816-n,"huliganstvo,vandalizam",namerno raspusno i zlonameran uništavanje tuđ imovina ,0.005040425,0.01598218
23296,ENG30-01250101-n,"amandman,dopuna,ispravka,izmena",čin popravljanje ili ispravljanje ,0.04496192,0.08052331
23297,ENG30-01250208-n,"emendacija,ispravka,izmena,korekcija",ispravak putem emendacije - korekcija koji jesam rezultat kritički uređivanje ,0.00086074835,0.0017592658
23298,ENG30-01250335-n,"atentat,egzekucija,ubistvo",ubistvo koji jesam izvršiti neki iz podzemlje ,0.0008271641,0.015995868
23299,ENG30-01262936-v,"drati,guliti,ljuštiti,odrati,oguliti,oljuštiti",odrati koža s šta ,0.029728917,0.017323919
23300,ENG30-01263479-v,"drati,guliti,ljuštiti,odrati,oguliti,oljuštiti,skinuti",ukloniti površinski sloj sa šta ,0.0014715139,0.0009559073
23301,ENG30-01263711-n,"pridobijanje novih radnika,regrutacija,zapošljavanje",čin regrutiranja - zapošljavanje ljudi za vojska ( ili za posao ili kakav drugi povodom itd . ) ,0.00011226727,0.0006105668
23302,ENG30-01270199-v,"ispirati,isprati,oprati,prati,premazati",očistiti neki hemijski proces ,0.03269958,0.043693237
23303,ENG30-01270784-v,?line,? cover the interior of ( garments ) ,0.03555078,0.11867281
23304,ENG30-01271936-v,"oblagati,obložiti,postaviti,postavljati",postaviti ivica ( odeća ) drugačiji materijal ,0.0009880501,0.0012291712
23305,ENG30-01273910-a,"duševni,mentalni,subjektivan",mentalan čin koji se u potpunost odvijati u domena um ,1.2208651e-05,1.6933787e-05
23306,ENG30-01279866-v,"otupeti,otupiti,tupiti,zatupeti,zatupiti,zatupljivati",učiniti tup ili glup ,0.191434,0.1525051
23307,ENG30-01284271-v,"drati,guliti,ljuštiti,odrati,oguliti,oljuštiti",ukloniti spoljni pokrivač ili omotač s šta ,0.001122249,0.0011984248
23308,ENG30-01298283-v,dodati afiks,pričvrstiti ili postati pričvrstiti za matični reč ,0.0017038983,5.1797317e-05
23309,ENG30-01298545-v,dodati infiks,prikačiti morfema na matični reč ,0.00541968,0.0006191281
23310,ENG30-01302019-v,"držati,zadržati,zadržavati",zadržavati ili sprečiti da otići ,0.069188595,0.18447123
23311,ENG30-01307896-v,"degradirati,degradirati zemljište","smanjiti nivo zemljište , npr . erozija ",0.0036950933,0.002668426
23312,ENG30-01308381-v,vratiti nešto,staviti nešto natrag na mesto koji pripadati ,7.495248e-05,0.00014846234
23313,ENG30-01313923-v,"iskopati,iskopavati",naći nešto kopanje zemlja ,0.012732964,0.010573864
23314,ENG30-01314573-v,"dobiti informacije pomoću programa finger,pronaći na računaru",pronaći na računar ,0.022293773,0.016474485
23315,ENG30-01322854-v,"klati,zaklati",ubijati ( životinja ) obično radi hrana ,0.004102929,0.014531774
23316,ENG30-01325536-v,"ubijati,ubijati iz nehata,ubiti,ubiti iz nehata,usmrćivati,usmrtiti",čiji smrt nenameran izazvati ,0.04402476,0.02430958
23317,ENG30-01325774-v,"ubijati,ubiti,umarati,umoriti,usmrćivati,usmrtiti",lišiti život ,0.17503911,0.15637405
23318,ENG30-01328012-v,"hvatati,loviti,uhvatiti,uloviti,zapetljati","uzrokovati da ko slučajno ili iznenadno biti uhvatiti , uhvatiti ili u šta upetljati ",0.00033608635,0.0052422797
23319,ENG30-01339505-v,"eksponirati,izlagati,izložiti,otkriti,otkrivati,pokazati,pokazivati,razotkriti,razotkrivati",ukloniti sav odeća ili deo odeća da biti pokazati svoj telo ,1.965692e-05,1.2895689e-05
23320,ENG30-01350449-v,"naterati,prisiliti,prisiljavati,terati",učiniti silom ; primeniti sila ,0.04339301,0.008658275
23321,ENG30-01355207-a,intruzivan,koji jesam od stenski materijal utisnut u tečan stanje u pukotina između sloj drugi stena ,9.080896e-06,7.644883e-06
23322,ENG30-01355378-a,"eruptivan,Plutonska,vulkanski",koji se odnositi na magmatski stena koji jesam očvrsnuti ispod zemljin površina ; granit ili diorit ili gabro ,4.474437e-05,0.0002925679
23323,ENG30-01355746-a,"eruptivan,vulkanski","proizvesti erupcija i očvršćavanje na zemljin površina ili blizu ona ; odnositi se na riolit , andesit ili bazalt ",3.0185256e-05,3.182027e-05
23324,ENG30-01360899-v,malter,sloj malter ,0.16520312,0.15261266
23325,ENG30-01367862-v,"prikopčati,prikopčavati,zakopčati,zakopčavati",pričvrstiti pomoću dugmad ,0.05399491,0.019125158
23326,ENG30-01368597-v,"ispraviti,ispravljati",učiniti nešto prav i ispravan ,0.012196191,0.0018614316
23327,ENG30-01368863-v,"istegnuti,istezati,protegnuti,protezati,pružati,pružiti",ispružiti ili ispraviti ; vratiti iz kriv položaj ,0.0009071125,0.0032361194
23328,ENG30-01369346-v,"izdrobiti se,kidati se,pokidati se,prekidati se,prekinuti se,prsnuti,raspadati se,raspasti se,rasprsnuti se,rastaviti se,rastavljati se,rasturati se,rasturiti se,razbijati se,razbiti se,razbucati se,razmrskati se,smrskati se",razbiti se na komad ,0.004003977,0.0027684188
23329,ENG30-01374767-v,"poprskati,prskati,raspljusnuti,rasprskati","učiniti da se ( tečnost ) rasprska , naročito upotreba velik sila ",0.0010629903,5.9537007e-05
23330,ENG30-01387493-v,"mreškati,namreškati,poremetiti,remetiti",šta glatkoća ometati ,0.12489759,0.07653116
23331,ENG30-01390616-v,"pritiskati,pritisnuti,stiskati,stisnuti",postaviti između dva površina i primeniti težina ili pritisak ,1.1291622e-05,4.884277e-06
23332,ENG30-01390833-v,"ispeglati,peglati",pritisnuti i izglačati zagrejan pegla ,0.02180601,0.009778592
23333,ENG30-01393714-v,"čistiti,mesti,počistiti,pomesti",počistiti metla ili kao metla ,0.014310261,0.0830073
23334,ENG30-01399576-v,"busati,tući,udarati,udariti",udarati opetovano ( deo sopstven telo ) kao potaknuti snažan osećanje ili u pratnja muzika ,2.3774737e-05,0.0016163858
23335,ENG30-01414626-v,"biti (1.l.sg. bijem),izudarati,lupati,lupiti,tući,udarati,udariti","snažno udariti ruka , pesnica ili neki težak instrument ",0.0013309417,0.00079461315
23336,ENG30-01416539-v,"kucati,ukucati,zakucati",udarati čekić ili kao čekić ,0.0098894285,0.033259198
23337,ENG30-01416871-v,"ošamariti,šamarati","udariti sa nešto ravan , poput reket ili otvoren šaka ",0.00012862141,0.00024558458
23338,ENG30-01424456-v,"grliti,obgrliti,zagrliti","zagrljaj , obično ljubazan ",0.07579492,0.110027134
23339,ENG30-01425892-v,maziti,maziti ili nežno milovati ,0.19232681,0.27223626
23340,ENG30-01426153-v,"jebati se,kresati se,kundačiti se,prcati se,ševiti se,spavati,tucati se,voditi ljubav","poljubiti , zagrliti ili maziti s seksualan strast ",0.13656984,0.045865487
23341,ENG30-01430452-a,"argumentovan,promišljen,razložan","koji dolaziti do zaključak rezonovanje ili argument , a ne intuicija ",0.0031339796,0.08696971
23342,ENG30-01434140-v,"doneti,donositi,dovesti,dovoditi",ko pratiti biti ,0.07684939,0.09620164
23343,ENG30-01434278-v,"nameštati,odneti,odnositi,premeštati,prenositi","ukloniti sa određenog mesto , okruženje ili iz kakav mentalan ili emocionalan raspoloženje ; preneti na nov lokacija ili prevesti u kakav drugi raspoloženje ",1.4540119e-05,0.0002783321
23344,ENG30-01444022-a,dug,"koji se odnositi na glas ( naročito samoglasnik ) relativno dug trajanje ( na primer , samoglasnik u engleski reč ` bat ` , ` beat ` , ` bit ` , ` boat ` , ` boot ` ) ",1.0218994e-05,1.2993052e-05
23345,ENG30-01444230-a,kratak,"koji se odnositi na glas ( naročito samoglasnik ) relativno kratak trajanje ( na primer , samoglasnik u engleski reč ' pat ' , ' pet ' , ' Pit ` , ` pot ` , putt ` ) ",1.0007866e-05,3.264374e-06
23346,ENG30-01455184-v,"podići,podignuti,podizati",podignuti ili zavitlati kakav mehanički pomoću ili kao kakav mehanički pomoću ,0.00024633273,0.0001266814
23347,ENG30-01462928-v,"mrsiti,upetljati,zamrsiti,zapetljati",izviti zajedno ili isprepletati u zbunjujući masa ,0.00080056477,0.0006069768
23348,ENG30-01463520-v,razmrsiti,izvući iz kakav zamršenost ,0.010108291,0.0197522
23349,ENG30-01466733-v,"razmeštati,razmestiti",uništiti kakav raspored ili redosled ,0.02118329,0.050130352
23350,ENG30-01471002-a,veći,"velik po broj , veličina ili količina ",0.015027914,0.01345793
23351,ENG30-01475953-v,"oslobađati,osloboditi,pustiti na slobodu",šta osloboditi ili s on kakav zapreka ukloniti ,0.001013739,0.0045273514
23352,ENG30-01478603-v,"?clog,?choke off,?clog up,?back up,?congest,?choke,?foul",? become Or cause taj become obstructed ,0.11318968,0.049254507
23353,ENG30-01479545-v,zagušiti muljem,zagušiti mulj ,0.16094467,0.16233937
23354,ENG30-01480469-v,"čega se dočepati,dograbiti,grabiti,hvatati,loviti,ščepati,uhvatiti,uloviti,uzeti,uzimati,zgrabiti",uzeti i zadržati ,0.13522683,0.044752814
23355,ENG30-01481819-v,"besiti,kačiti,obesiti,okačiti,zakačiti",na koji mesto postaviti biti ( kao o kuk okačiti ) ,2.4933246e-05,1.9655548e-05
23356,ENG30-01487927-v,rasteretiti,skloniti kakav teret ; koji osloboditi teret ,0.0032871217,0.0058373334
23357,ENG30-01489332-v,"oslobađati,osloboditi,otpuštati,otpustiti",oduzeti kakav zaduženje od koji ,0.00783127,0.0037522076
23358,ENG30-01501347-v,"oploditi,oplođivati,posejati,sejati",staviti seme u ili na ( zemlja ) ,0.0001467727,0.0007031401
23359,ENG30-01514655-v,"lansirati,pokrenuti,pokretati",pokrenuti sila ,0.1789945,0.07906613
23360,ENG30-01514887-v,"potapati,potopiti",staviti u voda ,0.010367646,0.017393712
23361,ENG30-01516534-v,"naterati,primorati,prinuditi,prisiliti,pritisnuti","koji na kakav radnja ili kakav stanje prisiliti ili ga da kakav radnja vršiti ili u kakav stanje da biti sprečiti , biti fizički biti metaforički ",0.00016586651,0.033212762
23362,ENG30-01526290-v,"funkcionirati,funkcionisati,raditi",raditi ili funkcionisati ,0.062602386,0.17561382
23363,ENG30-01532434-v,"čistiti,očistiti,otrebiti,trebiti",ukloniti u tok čišćenje ,0.009535108,0.0048732054
23364,ENG30-01533442-v,"čistiti,očistiti",očistiti i urediti kuća ,0.048991725,0.009585556
23365,ENG30-01535742-v,"ispirati,isprati","oprati od neželjen supstanca , kao što jesam prljavština ",0.019720096,0.0023636103
23366,ENG30-01536344-v,"isprati,prati",odvojiti prljavština ili šljunak od ( plemenit mineral ) ,0.0022683968,0.0009770982
23367,ENG30-01541579-v,"liti,proliti,prolivati,prosipati,prosuti,razliti,razlivati",uzrokovati ili dozvoliti da ( kakav čvrst supstanca ) teći ili isteći ili preteći ,0.0036382175,0.022423245
23368,ENG30-01542207-v,"lita,politi,polivati,prosipati,prosuti,razliti,razlivati",uzrokovati ili dozvoliti da ( tečan supstanca ) teći ili isticati iz kakav posuda ,4.2805208e-05,0.0006512013
23369,ENG30-01602318-v,"balansirati,izbalansirati,uravnotežavati,uravnotežiti",staviti ili održati u ravnoteža ,0.0030911167,0.012801912
23370,ENG30-01609287-v,"povlačiti,povući,privlačiti,privući",primeniti sila tako da se izazvati kretanje prema izvor kretanje ,5.0710198e-05,0.00072182145
23371,ENG30-01611516-v,"kapati,kapnuti,prosipati,sipati,sipkati",pustiti ili uzrokovati da šta kapati ,0.007856263,0.039773658
23372,ENG30-01619014-v,"činiti,formirati,graditi,načiniti,napraviti,praviti,proizvesti,proizvoditi,sagraditi,stvoriti,tvoriti,učiniti","šta praviti ili dizajnirati , često na odrediti način ",4.1950698e-05,5.1783325e-05
23373,ENG30-01619231-v,"poništavati,poništiti",lišiti određenih karakteristika ,0.11897795,0.107240796
23374,ENG30-01619929-v,"uništavati,uništiti,upropaštavati,upropastiti","ukinuti , šta uništenje ili opoziv uzrokovati ",0.011378717,0.07354954
23375,ENG30-01627105-v,"kompajlirati,kompilirati,prevesti program",koristiti računarski program za prevođenje izvoran kod napisan na određenom programski jezik u računarski čitljiv mašinski kod koji se moći izvršiti ,2.9574321e-06,9.047782e-07
23376,ENG30-01627355-v,"generirati,generisati,izroditi,proizvesti,proizvoditi,roditi,stvarati,stvoriti",učiniti da nešto početi da postojati ,0.06332162,0.06782448
23377,ENG30-01627947-v,"formulirati,formulisati,razvijati,razviti",postepeno stvarati ,0.15665942,0.10769412
23378,ENG30-01636008-v,"dočarati,dočaravati,predočiti,vizualizirati,vizualizovati,zamisliti,zamišljati",za mentalan slika o nešto što jesam nevidljiv ili apstraktan ,0.009530518,0.0026330347
23379,ENG30-01643464-v,"crtati,iscrtati,nacrtati,ocrtati",biti zaokupiti crtanje ,0.120712906,0.075891405
23380,ENG30-01649031-a,"kratak,malen,mali",koji jesam sasvim izrasti ,0.106842816,0.27178416
23381,ENG30-01650581-a,mašinski pristupačan,"uskladištiti u centralni računar , kontrolisati od on ili u direktan komunikacija sa on ",2.5352329e-06,5.2284536e-06
23382,ENG30-01657977-v,"analizirati,deliti u fragmente,izanalizirati,rasipati,raskidati,raskinuti,rasklapati,rasklopiti,raspršiti,raspršivati,rastapati,rastaviti,rastavljati,rastopiti,rastvarati,rastvoriti,rasuti,razbijati,razbiti,razdeliti u fragmente,razdvajati,razdvojiti,segmentirati",šta razdvojiti u njegov sastavni deo ,0.00010304057,0.0001041029
23383,ENG30-01660386-v,formirati u brežuljak,formirati u brežuljak ,0.035238773,0.016779859
23384,ENG30-01673891-v,"istkati,sašiti,šiti,tkati","stvoriti komad tkanina prepletanje niti tkanina , kao što jesam vuna ili pamuk ",0.0003269028,0.0010621973
23385,ENG30-01685601-v,"graditi,izgraditi,sagraditi",biti angažovati u izgradnja ,0.012876861,0.014070739
23386,ENG30-01699896-v,sricati,napisati ili izgvoriti slovo koji zajedno činiti kakav konvencionalan prihvaćen sled ( reč ili deo reč ) ,2.3401433e-05,1.2745119e-05
23387,ENG30-01718952-v,"automatizovati,kompjuterizirati,kompjuterizovati","kontrolisati funkcija , proces ili stvaranje pomoću računar ",0.00038773456,0.000120379336
23388,ENG30-01722077-v,"glumiti,igrati,odglumiti,odigrati,zaigrati","pretvarati se da jesam neki drugi u okvir igra ili kakav drugi , igra sličan , aktivnost ",7.573627e-05,0.00013937059
23389,ENG30-01724459-v,"reprodukovati,svirati",ponavljati ( npr . melodija ) ,0.0584635,0.05823618
23390,ENG30-01726879-v,"bubnjati,dobovati,kucati,lupati,lupkati,tući,udarati",kakav ritam opetovanim udarac proizvoditi ,0.017100802,0.046262227
23391,ENG30-01740608-v,?till,"? work land as by ploughing , harrowing , and manuring , in order taj Make it ready for cultivation ",0.006335257,0.0026484912
23392,ENG30-01741446-v,"kultivirati,kultivisati,negovati",pripremiti za usev ,0.0992837,0.059350207
23393,ENG30-01741864-v,"orati,uzorati","probijati i prevrtati zemlja , naročito plug ",0.0070041246,0.0030153554
23394,ENG30-01747717-v,programirati,napisati računarski program ,0.020432996,0.026701523
23395,ENG30-01751940-a,neizbrušen,( o jezik ) koji nemati čistoća ili elegancija ,0.004602112,0.00464166
23396,ENG30-01752792-a,"iskvaren,korumpiran",koji sadržati greška ili izmena ,0.011938793,0.011864014
23397,ENG30-01755504-v,"napraviti,praviti,spraviti",prikupiti i zapaliti materijal za ,0.0068621435,0.004160966
23398,ENG30-01771390-v,dirnuti,izazivati simpatija ili saosećanje u koji ,0.023280717,0.09182163
23399,ENG30-01776952-v,"dopadati se,dopasti se,sviđati se,svideti se,voleti",voleti ,0.2541052,0.2731233
23400,ENG30-01788733-v,"iznervirati se,nervirati se,živcirati se",osećati se veoma iritirati ili ljutito ,0.07522297,0.2982408
23401,ENG30-01798936-v,"izneveravati,izneveriti,razočarati,razočaravati",ne ispunjavati čiji nada ili očekivanje ,0.062868655,0.22338039
23402,ENG30-01803380-v,"dosađivati,zadirkivati,zafrkavati,zavitlavati",uporno uznemiravati ,0.22127089,0.25122678
23403,ENG30-01815628-v,"obradovati,radovati,zadovoljavati,zadovoljiti",dati zadovoljstvo koji ili koji prijatan biti ,0.03344893,0.006620148
23404,ENG30-01817574-v,"bariti,obraditi,obrađivati","koji zadovoljiti ili šarmirati , obično da biti se na on uticati ",6.76667e-05,0.0014066393
23405,ENG30-01820302-v,"nauživati se,uživati",od šta izvoditi ili primati zadovoljstvo ; dobijati zadovoljstvo od šta ; u šta uživati ,0.00019494418,3.9925994e-06
23406,ENG30-01821884-v,"iscrpeti,iscrpljivati,umarati,umoriti,zamarati,zamoriti",uzrokovati da koji biti dosadno ,0.015571713,0.17202562
23407,ENG30-01838651-v,"lebdeti,lelujati,plutati","lagano se pomerati , kao da visiti ",0.0027339722,0.0023664203
23408,ENG30-01842068-v,"dati se u bekstvo,leteti,poleteti",pokrenuti se brzo ili iznenadno ,0.008486604,0.016091196
23409,ENG30-01847676-v,"jahati,prevoziti se,provozati se,vozati se,voziti se,voziti se biciklom ili motociklom","voziti se preko , duž i kroz šta ",0.00028787873,1.1980551e-05
23410,ENG30-01847845-v,"leteti,pilotirati,preletati,preleteti",putovanje preko ( kopnen ili morski površ ) avion ,0.0001721241,7.4458076e-05
23411,ENG30-01848465-v,"pomerati se,pomeriti se,prepuštati,prepustiti,propuštati,propustiti",pomeriti se da biti napraviti mesto za neki ili za nešto ,0.00020956903,0.00013473937
23412,ENG30-01848718-v,"napuštati,napustiti,odjedriti,odjezditi,odlaziti,odstupati,odstupiti,ostaviti,ostavljati,otići,otputovati,udaljavati se,udaljiti se",udaljavati se s koji mesto u drugi pravac ,4.6952176e-05,4.4635537e-05
23413,ENG30-01849746-v,"bližiti se,približavati se,približiti se,prići,prilaziti,primaknuti se,primicati se,pristupati,pristupiti",vreme se približavati ,0.04302524,0.03180788
23414,ENG30-01874568-v,"otisnuti,puštati niz vodu,pustiti niz vodu",staviti da plutati ,0.09681804,0.16566971
23415,ENG30-01874875-v,"otisnuti,puštati niz vodu,pustiti niz vodu",uzrokovati da šta struja biti poneseno ,0.0035983091,0.015065404
23416,ENG30-01876028-v,"drmati,klatiti ,ljuljati,njihati,tresti,uzdrmati,zaljuljati,zanjihati,zatresti",uzrokovati da se šta kretati napred i nazad ,0.0006339787,0.0001320358
23417,ENG30-01879579-v,"bubnjati,dobovati,drhtati,kucati,kuckati,lupati,lupkati,pulsirati,zabubnjati",kretati se sa ili kao sa stalno alternirajućim pokret ,2.8804414e-05,7.029123e-05
23418,ENG30-01880673-v,"bubnjati,dobovati,kucati,kuckati,lupati,lupkati,pokucati,tući,udarati,udariti,zabubnjati,zakucati",šta poručivati udaranje ( npr . prst ili palica ) ,0.0043999963,0.0035399348
23419,ENG30-01882170-v,"hodati,našetati se,pešačiti,prošetati se,šetati se,šetkati se","šetati se ; krenuti u šetnja , šetati se iz zadovoljstvo ",4.96204e-05,0.0001022407
23420,ENG30-01902568-n,"pokrivač,zaštitni omot,zaštitni omotač,zaštitni pokrivač",čvrst prirodan obloga neki organizam ,0.0037155263,0.003211989
23421,ENG30-01902750-n,"kućica,oklop","čvrst , manje-više krut zaštitni obao životinja ili biljka ",0.0009167178,0.00032026746
23422,ENG30-01904120-v,"povlačiti se,povući se",kretati se unazad i od šta se udaljavati ,0.00017593258,9.0276335e-06
23423,ENG30-01906823-v,"hodati,našetati se,pešačiti,prošetati se,šetati se,šetkati se",šetati se ,0.14756346,0.1332602
23424,ENG30-01907076-v,"ispratiti,otpratiti,pratiti",pratiti ili otpratiti ,0.110041805,0.3260339
23425,ENG30-01909812-v,"preći,prelaziti",preći na drugi strana šta ,0.002047685,0.0013704208
23426,ENG30-01912893-v,"pokriti,preći",preći ili pokriti hodanje ,0.065224424,0.057574116
23427,ENG30-01920048-v,pohraniti,smestiti u datoteka ,0.03952589,0.031741098
23428,ENG30-01925694-v,"lutati,odlutati,skitati,zalutati",odlutati sa direktan putanja ili nasumično ,0.0068548997,0.018318318
23429,ENG30-01930874-v,"voziti,voziti se",upravljati vozilo ili ga kontrolisati ,0.020335335,0.016357757
23430,ENG30-01959776-v,"hodati,otšetati se,otšipčiti,pešačiti,prošetati se,šetati se,šetkati se,šipčiti",hodati određenim korak ,0.06571752,0.045494854
23431,ENG30-01972298-v,"padati,pasti",preći u slobodan pad pod uticaj gravitacija ,0.0013259042,0.0005952978
23432,ENG30-01973823-a,srodni,koji imati isti predački jezik ,0.0013564181,0.00032055634
23433,ENG30-01976957-n,"Kraba,kratkorepi rak,rak",biti sa deset noga koji imati oči na kratak stalak i širok ravan oklop sa mali abdomen preklopljen ispod grudni koš i klešta ,5.3119675e-06,1.8736223e-06
23434,ENG30-01982646-a,"na dobrom glasu,pouzdan,ugledan",koji imati dobar reputacija ,0.32361662,0.040389013
23435,ENG30-01982957-a,"glasoviti,počasni,poštovani,slavni,uvaženi","koji imati izvrstan reputacija , poštovati ",0.09018047,0.031792633
23436,ENG30-01983162-a,"častan,dobar,dobronameran,moralan,pošten,poštovan,pouzdan,siguran,ugledan,uredan,uvažen",koji zasluživati uvažavanje i poštovanje ,0.28848556,0.026691534
23437,ENG30-01983797-a,"neugledan,ozloglašen,zloglasan","koji nedostajati ugled u karakter , ponašanje ili izgled ",0.0021011545,0.032755982
23438,ENG30-01984252-a,"diskreditovan,oklevetan",koji jesam iz nepravedan razlog na loš glas ,7.2209165e-05,0.012651991
23439,ENG30-01984411-a,"neugledan,ozloglašen,zloglasan",koji imati izuzetno loš reputacija ,0.09421329,0.10879149
23440,ENG30-01984669-a,"diskutabilan,sumnjiv",sumnjiv ukus ili moral ,0.08937495,0.16912434
23441,ENG30-01984902-v,"sedeti,sesti",sesti ,0.23115602,0.257218
23442,ENG30-01985029-v,"leći,ležati,prileći,prilegnuti",preći u ležeći položaj ,0.013826801,0.011134066
23443,ENG30-01985923-v,"padati,pasti,potonuti,sniziti se,srušiti se,tonuti",pasti ili se spustiti na nizak mesto ili nivo ,0.00018234432,0.00048898923
23444,ENG30-01989562-v,"razbijati,razbiti",uzrokovati da šta puknuti ,0.036549862,0.123115994
23445,ENG30-01994442-v,"izvlačiti,izvući,povlačiti,povući,sklanjati,skloniti,uklanjati,ukloniti","povući nazad , pomeriti ustranu ili unazad ",0.016967263,0.045635507
23446,ENG30-01995211-v,"iščupati,istrgnuti,izvlačiti,izvući,otrgnuti,povlačiti,povući,uzeti,uzimati,vući","donositi , uzeti ili izvući iz kontejner ili ispod kakav poklopac ",0.00021414288,0.0018988533
23447,ENG30-01997119-v,ići u rikverc,putovati unazad ,0.13110538,0.120826334
